url,,,,,,,,,name,
https://www.redlobster.com/images/default-source/images/menu-items/lunch-dinner/m_woodgrilledcheeseburger_cheese_073.jpg,https:,,www.redlobster.com,images,default-source,images,menu-items,lunch-dinner,m_woodgrilledcheeseburger_cheese_073.jpg,
https://www.redlobster.com/images/default-source/images/menu-items/lunch-dinner/manhattan-chowder.jpg,https:,,www.redlobster.com,images,default-source,images,menu-items,lunch-dinner,manhattan-chowder.jpg,
https://www.redlobster.com/images/default-source/images/menu-items/lunch-dinner/maple_glazed_chicken.jpg,https:,,www.redlobster.com,images,default-source,images,menu-items,lunch-dinner,maple_glazed_chicken.jpg,
https://www.redlobster.com/images/default-source/images/menu-items/lunch-dinner/maple-glazed-chicken-lunch-us.jpg,https:,,www.redlobster.com,images,default-source,images,menu-items,lunch-dinner,maple-glazed-chicken-lunch-us.jpg,
https://www.redlobster.com/images/default-source/images/menu-items/lunch-dinner/mozzarella_sticks_crave.jpg,https:,,www.redlobster.com,images,default-source,images,menu-items,lunch-dinner,mozzarella_sticks_crave.jpg,
https://www.redlobster.com/images/default-source/images/menu-items/lunch-dinner/mussels.jpg,https:,,www.redlobster.com,images,default-source,images,menu-items,lunch-dinner,mussels.jpg,
https://www.redlobster.com/images/default-source/images/menu-items/lunch-dinner/new-england-clam-chowder.jpg,https:,,www.redlobster.com,images,default-source,images,menu-items,lunch-dinner,new-england-clam-chowder.jpg,
https://www.redlobster.com/images/default-source/images/menu-items/lunch-dinner/ny_strip_and_lobster_tail.jpg,https:,,www.redlobster.com,images,default-source,images,menu-items,lunch-dinner,ny_strip_and_lobster_tail.jpg,
https://www.redlobster.com/images/default-source/images/menu-items/lunch-dinner/parmesan_crusted_tilapia.jpg,https:,,www.redlobster.com,images,default-source,images,menu-items,lunch-dinner,parmesan_crusted_tilapia.jpg,
https://www.redlobster.com/images/default-source/images/menu-items/lunch-dinner/parrot-isle-jumbo-coconut-shrimp.jpg,https:,,www.redlobster.com,images,default-source,images,menu-items,lunch-dinner,parrot-isle-jumbo-coconut-shrimp.jpg,
https://www.redlobster.com/images/default-source/images/menu-items/lunch-dinner/roastedmainelobsterbake_grabs_088_r2.jpg,https:,,www.redlobster.com,images,default-source,images,menu-items,lunch-dinner,roastedmainelobsterbake_grabs_088_r2.jpg,
https://www.redlobster.com/images/default-source/images/menu-items/lunch-dinner/rock_lobster_tail_us.jpg,https:,,www.redlobster.com,images,default-source,images,menu-items,lunch-dinner,rock_lobster_tail_us.jpg,
https://www.redlobster.com/images/default-source/images/menu-items/lunch-dinner/sailors-platter.jpg,https:,,www.redlobster.com,images,default-source,images,menu-items,lunch-dinner,sailors-platter.jpg,
https://www.redlobster.com/images/default-source/images/menu-items/lunch-dinner/salmon_new_orleans.jpg,https:,,www.redlobster.com,images,default-source,images,menu-items,lunch-dinner,salmon_new_orleans.jpg,
https://www.redlobster.com/images/default-source/images/menu-items/lunch-dinner/seaside_sampler.jpg,https:,,www.redlobster.com,images,default-source,images,menu-items,lunch-dinner,seaside_sampler.jpg,
https://www.redlobster.com/images/default-source/images/menu-items/lunch-dinner/seaside_shrimp_trio.jpg,https:,,www.redlobster.com,images,default-source,images,menu-items,lunch-dinner,seaside_shrimp_trio.jpg,
https://www.redlobster.com/images/default-source/images/menu-items/lunch-dinner/shrimp_cocktail.jpg,https:,,www.redlobster.com,images,default-source,images,menu-items,lunch-dinner,shrimp_cocktail.jpg,
https://www.redlobster.com/images/default-source/images/menu-items/lunch-dinner/shrimp_liguini_alfredo.jpg,https:,,www.redlobster.com,images,default-source,images,menu-items,lunch-dinner,shrimp_liguini_alfredo.jpg,
https://www.redlobster.com/images/default-source/images/menu-items/lunch-dinner/shrimp_wood_grilled_chicken_usa.jpg,https:,,www.redlobster.com,images,default-source,images,menu-items,lunch-dinner,shrimp_wood_grilled_chicken_usa.jpg,
https://www.redlobster.com/images/default-source/images/menu-items/lunch-dinner/sweet_chili_shrimp.jpg,https:,,www.redlobster.com,images,default-source,images,menu-items,lunch-dinner,sweet_chili_shrimp.jpg,
https://www.redlobster.com/images/default-source/images/menu-items/lunch-dinner/sweet-chili-shrimp.jpg,https:,,www.redlobster.com,images,default-source,images,menu-items,lunch-dinner,sweet-chili-shrimp.jpg,
